Date,Discharge,Waterlevel,Precipitation,max_temperature,min_temperature,max_humidity,min_humidity
2001-01-29,27.6,0.91,0.0,22.5,5.8,97.3,61.9
2001-01-30,27.0,0.9,0.0,23.0,5.8,95.0,73.7
2001-01-31,27.0,0.9,0.0,22.8,7.0,95.3,75.2
2001-02-01,27.0,0.9,0.0,28.5,8.7,88.5,49.0
2001-02-02,27.0,0.9,0.0,25.6,3.0,77.1,42.4
2001-02-03,26.4,0.89,0.0,23.6,2.8,91.7,62.9
2001-02-04,26.4,0.89,0.0,21.8,3.2,91.3,64.7
2001-02-05,25.9,0.88,0.0,23.5,3.6,88.9,65.1
2001-02-06,25.4,0.87,0.0,23.0,2.5,69.5,56.7
2001-02-07,25.4,0.87,0.0,23.5,3.8,73.0,54.0
2001-02-08,25.4,0.87,0.0,23.0,4.2,81.5,45.5
2001-02-09,24.8,0.86,0.0,22.8,5.2,88.9,57.3
2001-02-10,24.8,0.86,0.0,24.1,6.0,94.6,56.3
2001-02-11,24.8,0.86,0.0,24.8,6.5,90.4,67.6
2001-02-12,24.3,0.85,0.0,24.8,6.8,92.7,52.0
2001-02-13,24.3,0.85,0.0,24.8,6.5,81.4,63.0
2001-02-14,24.3,0.85,0.0,25.5,7.6,92.4,56.6
2001-02-15,23.7,0.84,0.0,23.3,9.0,80.3,79.0
2001-02-16,23.7,0.84,1.7,25.6,7.8,90.4,59.9
2001-02-17,23.7,0.84,0.0,26.2,8.5,95.1,44.9
2001-02-18,23.2,0.83,0.0,27.0,9.0,92.7,62.3
2001-02-19,23.2,0.83,0.0,26.8,8.5,86.4,52.3
2001-02-20,23.2,0.83,0.0,25.5,8.5,90.4,57.0
2001-02-21,22.7,0.82,0.0,25.6,10.4,70.4,36.7
2001-02-22,22.7,0.82,0.0,24.5,9.4,82.7,57.6
2001-02-23,23.4,0.83,0.0,24.8,8.6,86.1,49.3
2001-02-24,23.7,0.84,0.0,25.3,8.2,90.8,64.0
2001-02-25,23.2,0.83,0.0,24.5,10.0,80.0,88.3
2001-02-26,37.4,1.06,7.8,24.6,8.2,92.8,51.3
2001-02-27,27.2,0.9,0.0,24.8,7.5,87.8,94.7
2001-02-28,26.4,0.89,0.0,25.5,8.5,97.6,78.6
2001-03-01,25.5,0.87,0.0,26.8,9.0,91.2,68.3
2001-03-02,24.5,0.85,0.0,26.8,7.2,72.2,73.9
2001-03-03,23.4,0.83,0.0,27.0,6.2,78.1,63.6
2001-03-04,23.2,0.83,0.0,26.5,7.4,83.6,48.6
2001-03-05,22.3,0.81,0.0,25.0,8.5,82.1,34.5
2001-03-06,21.6,0.8,0.0,25.8,6.5,80.7,48.2
2001-03-07,21.6,0.8,0.0,25.8,7.2,86.1,42.7
2001-03-08,21.1,0.79,0.0,26.0,9.0,84.0,47.9
2001-03-09,20.6,0.78,0.0,27.0,9.0,84.1,43.5
2001-03-10,21.6,0.8,0.0,27.4,7.5,79.1,57.4
2001-03-11,21.6,0.8,0.0,27.7,8.5,80.1,64.6
2001-03-12,21.1,0.79,0.0,27.5,10.0,79.3,50.5
2001-03-13,20.6,0.78,0.0,28.5,10.2,87.0,39.5
2001-03-14,20.2,0.77,0.0,29.5,10.5,70.9,50.7
2001-03-15,20.2,0.77,0.0,29.9,12.0,71.7,37.4
2001-03-16,19.7,0.76,0.0,29.5,10.5,69.2,38.4
2001-03-17,19.7,0.76,0.0,29.8,9.0,70.7,37.8
2001-03-18,19.2,0.75,0.0,30.5,9.5,73.5,32.6
2001-03-19,19.2,0.75,0.0,31.2,11.5,68.0,50.9
2001-03-20,19.2,0.75,0.0,30.0,13.2,76.8,64.9
2001-03-21,19.2,0.75,0.0,32.4,12.7,77.0,48.3
2001-03-22,19.7,0.76,0.0,31.5,17.0,83.0,38.0
2001-03-23,19.2,0.75,1.2,29.5,11.5,76.2,39.0
2001-03-24,19.2,0.75,0.0,30.7,11.5,76.5,47.6
2001-03-25,19.1,0.75,0.0,30.8,12.0,71.7,54.9
2001-03-26,18.8,0.74,0.0,31.8,13.4,73.5,44.4
2001-03-27,18.1,0.73,0.0,32.0,13.5,72.2,44.2
2001-03-28,18.3,0.73,0.0,32.0,14.0,74.7,51.4
2001-03-29,17.8,0.72,0.0,33.0,18.0,72.7,47.2
2001-03-30,18.3,0.73,0.0,32.8,18.5,65.5,38.8
2001-03-31,18.6,0.74,2.4,29.6,14.8,73.1,49.4
2001-04-01,17.2,0.71,0.0,31.2,13.5,96.1,48.0
2001-04-02,18.8,0.74,0.0,31.0,11.5,67.3,44.6
2001-04-03,17.3,0.71,0.0,32.0,12.0,72.4,47.8
2001-04-04,16.6,0.69,0.0,32.8,12.8,74.7,45.9
2001-04-05,16.3,0.69,0.0,35.4,14.6,77.9,31.6
2001-04-06,15.6,0.67,0.0,35.5,17.0,64.0,50.9
2001-04-07,13.7,0.62,0.0,34.7,14.0,69.6,48.1
2001-04-08,13.9,0.63,0.0,35.0,15.2,90.7,58.7
2001-04-09,15.4,0.66,0.0,35.3,15.0,73.7,20.6
2001-04-10,14.8,0.65,0.0,37.0,16.0,57.2,36.8
2001-04-11,14.0,0.63,0.0,37.5,17.3,61.8,43.9
2001-04-12,14.2,0.63,0.0,36.5,17.5,69.8,29.4
2001-04-13,14.0,0.63,0.0,29.4,13.5,61.6,88.5
2001-04-14,14.8,0.65,0.0,31.7,16.0,68.0,70.0
2001-04-15,17.0,0.7,0.4,28.8,16.0,87.0,72.8
2001-04-16,28.6,0.93,4.4,30.2,12.5,83.4,62.9
2001-04-17,21.6,0.8,0.0,29.0,15.0,73.5,78.7
2001-04-18,18.5,0.73,0.0,28.8,15.5,74.6,80.4
2001-04-19,18.4,0.73,8.8,30.0,12.5,83.3,65.5
2001-04-20,21.3,0.79,0.0,31.2,15.2,77.3,42.7
2001-04-21,21.1,0.79,0.0,31.0,16.0,79.3,58.3
2001-04-22,15.4,0.66,0.0,32.8,16.0,86.1,58.7
2001-04-23,14.7,0.65,0.0,34.5,16.5,57.1,49.8
2001-04-24,14.2,0.63,0.0,35.0,19.0,65.4,52.1
2001-04-25,14.2,0.63,0.0,36.8,18.5,72.8,43.9
2001-04-26,14.6,0.64,0.0,35.8,18.5,63.4,46.4
2001-04-27,13.9,0.63,0.0,37.5,19.5,56.7,37.0
2001-04-28,13.2,0.61,0.0,37.8,18.5,59.4,19.5
2001-04-29,12.3,0.59,0.0,35.2,19.5,70.6,56.1
2001-04-30,12.8,0.6,0.0,33.5,21.4,73.0,56.5
2001-05-01,12.5,0.59,1.4,33.0,17.5,79.0,59.4
2001-05-02,23.2,0.83,29.4,31.0,14.2,79.8,69.2
2001-05-03,26.0,0.88,0.0,31.5,19.0,71.9,64.2
2001-05-04,29.4,0.94,19.0,30.2,14.5,79.5,70.0
2001-05-05,23.4,0.83,0.0,32.0,17.4,82.8,63.3
2001-05-06,25.4,0.87,0.0,30.4,19.6,88.5,66.9
2001-05-07,20.0,0.77,1.2,32.2,19.2,71.4,69.8
2001-05-08,18.3,0.73,0.0,31.5,19.5,86.8,76.9
2001-05-09,20.6,0.78,0.0,32.8,19.4,91.7,60.9
2001-05-10,18.0,0.72,0.0,31.5,19.5,93.3,77.2
2001-05-11,15.8,0.67,0.0,30.6,20.5,76.8,70.0
2001-05-12,35.1,1.03,0.0,32.0,21.0,91.7,76.2
2001-05-13,23.6,0.84,0.0,33.5,21.0,82.8,70.7
2001-05-14,18.6,0.74,0.4,31.0,19.8,83.8,73.3
2001-05-15,20.0,0.77,0.0,31.8,18.6,83.9,65.5
2001-05-16,18.6,0.74,25.6,31.6,14.5,89.7,73.4
2001-05-17,73.7,1.29,30.2,31.3,15.6,98.1,82.2
2001-05-18,64.6,1.4,11.2,30.0,15.4,86.2,68.0
2001-05-19,34.4,1.02,0.0,30.6,17.4,86.6,84.4
2001-05-20,24.5,0.85,0.0,29.8,18.6,93.2,77.4
2001-05-21,27.2,0.9,0.0,30.0,18.5,88.5,88.1
2001-05-22,33.5,1.01,4.6,31.6,17.0,90.0,78.7
2001-05-23,23.6,0.84,0.0,32.5,19.0,88.0,76.5
2001-05-24,18.3,0.73,0.0,33.6,20.4,88.8,70.7
2001-05-25,17.0,0.7,4.0,34.0,19.0,88.8,68.7
2001-05-26,15.6,0.67,0.0,31.8,19.5,88.5,75.8
2001-05-27,21.8,0.8,3.2,30.6,16.6,83.7,71.6
2001-05-28,16.5,0.69,0.0,32.0,20.0,90.4,71.3
2001-05-29,21.6,0.77,2.4,31.0,20.4,90.4,80.9
2001-05-30,52.8,1.27,14.0,31.2,17.0,93.1,81.3
2001-05-31,32.2,0.98,0.0,29.5,20.5,88.5,92.0
2001-06-01,20.8,0.78,37.6,27.0,20.0,86.8,86.1
2001-06-02,21.8,0.8,8.0,27.6,20.0,98.3,88.8
2001-06-03,58.7,1.33,1.0,29.8,21.0,98.3,86.4
2001-06-04,135.0,2.0,23.2,28.0,18.0,100.0,83.3
2001-06-05,110.0,1.81,7.1,30.0,18.5,96.6,77.0
2001-06-06,74.2,1.5,0.0,31.5,19.8,95.0,75.6
2001-06-07,44.8,1.17,0.0,31.8,19.8,93.4,78.7
2001-06-08,38.5,1.08,0.0,30.6,19.4,90.2,74.7
2001-06-09,38.4,1.08,0.0,32.0,19.0,90.1,80.9
2001-06-10,77.0,1.4,9.0,30.5,18.2,94.9,85.3
2001-06-11,73.8,1.49,5.5,32.4,20.5,90.5,75.5
2001-06-12,40.8,1.11,0.0,32.5,21.5,86.1,82.0
2001-06-13,30.4,0.96,0.0,32.6,22.5,87.8,80.8
2001-06-14,33.9,1.01,0.0,31.8,21.5,92.1,79.1
2001-06-15,27.6,0.91,0.2,31.8,21.2,85.7,84.2
2001-06-16,55.7,1.3,9.4,30.2,20.0,95.0,85.5
2001-06-17,55.3,1.3,0.2,29.8,21.0,92.7,81.0
2001-06-18,49.5,1.23,0.2,29.0,20.5,93.6,85.3
2001-06-19,73.8,1.49,3.8,28.6,20.6,96.7,87.6
2001-06-20,162.0,2.16,18.4,29.4,20.5,98.3,92.0
2001-06-21,208.0,2.45,65.4,27.5,20.0,98.3,90.6
2001-06-22,149.0,2.09,1.0,27.5,21.0,96.7,95.1
2001-06-23,184.0,2.27,1.4,29.5,21.0,95.1,95.2
2001-06-24,106.0,1.78,21.0,30.5,20.0,95.1,93.6
2001-06-25,120.0,1.89,12.4,29.5,20.4,98.3,86.4
2001-06-26,97.6,1.71,5.2,30.0,19.6,95.1,92.2
2001-06-27,86.9,1.62,23.0,29.8,21.0,100.0,90.9
2001-06-28,106.0,1.78,1.2,31.5,20.5,96.7,92.3
2001-06-29,169.0,2.18,4.2,30.5,21.0,98.3,92.5
2001-06-30,236.0,2.59,2.8,32.0,21.0,96.7,83.3
2001-07-01,286.0,2.81,29.5,31.4,20.4,95.1,89.7
2001-07-02,190.0,2.35,1.0,30.5,21.0,92.2,81.4
2001-07-03,162.0,2.18,0.0,30.5,21.8,93.6,88.1
2001-07-04,146.0,2.08,24.0,32.0,21.0,98.3,89.6
2001-07-05,372.0,3.08,20.0,32.5,21.0,96.6,85.8
2001-07-06,194.0,2.38,0.0,33.0,21.0,93.6,79.4
2001-07-07,184.0,2.31,2.6,31.5,22.5,93.8,90.5
2001-07-08,169.0,2.22,37.0,32.0,20.2,93.6,84.6
2001-07-09,133.0,1.98,0.0,32.8,21.5,93.6,88.3
2001-07-10,118.0,1.87,1.4,33.0,21.4,93.6,81.1
2001-07-11,120.0,1.89,0.0,30.0,22.0,87.3,83.8
2001-07-12,109.0,1.81,0.2,30.0,21.6,95.1,88.1
2001-07-13,99.6,1.73,0.6,30.0,21.8,98.3,88.2
2001-07-14,116.0,1.86,34.2,27.5,21.0,96.7,93.4
2001-07-15,167.0,2.14,68.6,27.4,20.0,100.0,95.2
2001-07-16,670.0,3.83,24.2,25.2,20.2,100.0,93.4
2001-07-17,538.0,3.56,19.6,27.4,20.4,100.0,95.2
2001-07-18,377.0,3.14,1.4,30.0,20.4,96.7,91.1
2001-07-19,305.0,2.88,1.2,30.0,21.0,96.7,92.2
2001-07-20,276.0,2.77,7.6,27.8,20.6,96.7,83.3
2001-07-21,262.0,2.72,4.2,31.2,19.8,95.1,93.8
2001-07-22,332.0,2.98,11.2,31.0,20.5,98.4,91.2
2001-07-23,288.0,2.82,6.4,31.0,20.5,95.1,83.0
2001-07-24,254.0,2.68,1.4,31.2,21.5,95.2,93.9
2001-07-25,339.0,3.0,7.2,29.2,21.5,96.7,95.4
2001-07-26,262.0,2.72,36.0,29.2,20.6,96.7,83.8
2001-07-27,365.0,3.07,2.4,30.0,21.0,98.3,91.1
2001-07-28,334.0,2.99,1.2,30.5,20.5,96.7,96.7
2001-07-29,711.0,4.02,28.6,27.5,20.5,100.0,93.7
2001-07-30,893.0,4.4,60.0,29.8,20.2,98.3,92.2
2001-07-31,1042.0,4.67,1.8,30.0,21.0,96.6,90.8
2001-08-01,991.0,4.54,68.0,30.2,20.0,96.6,86.5
2001-08-02,379.0,3.14,8.0,30.2,20.4,96.6,90.5
2001-08-03,389.0,3.18,1.8,28.6,21.0,96.7,89.3
2001-08-04,357.0,3.07,7.4,29.6,20.5,95.1,85.4
2001-08-05,296.0,2.85,0.0,31.8,21.2,92.0,84.5
2001-08-06,262.0,2.72,0.0,30.8,22.0,97.5,90.9
2001-08-07,242.0,2.63,3.2,30.0,21.0,93.5,92.5
2001-08-08,264.0,2.72,0.2,30.2,21.4,93.6,84.2
2001-08-09,246.0,2.64,0.0,28.6,20.0,93.4,89.1
2001-08-10,269.0,2.74,3.4,31.6,20.4,96.7,80.4
2001-08-11,223.0,2.54,0.0,31.0,19.6,95.0,84.9
2001-08-12,214.0,2.49,0.2,31.5,20.5,95.0,93.9
2001-08-13,579.0,3.69,95.6,30.0,20.3,98.3,91.1
2001-08-14,484.0,3.47,0.8,32.0,20.1,96.7,98.4
2001-08-15,395.0,3.2,69.5,30.8,20.2,95.1,95.4
2001-08-16,404.0,3.22,10.8,29.6,20.2,96.6,91.5
2001-08-17,398.0,3.21,27.2,30.5,20.6,97.5,94.5
2001-08-18,534.0,3.61,23.4,30.0,21.2,98.3,89.3
2001-08-19,1350.0,4.98,8.6,26.5,21.3,97.5,96.7
2001-08-20,761.0,4.15,54.8,29.0,20.4,96.6,96.7
2001-08-21,637.0,3.87,32.8,30.0,20.5,97.5,90.0
2001-08-22,1034.0,4.69,16.4,28.6,20.8,97.5,88.6
2001-08-23,728.0,4.08,14.4,30.0,20.3,96.6,89.2
2001-08-24,1726.0,5.75,0.2,29.8,19.7,93.3,95.1
2001-08-25,1152.0,4.89,18.0,30.2,20.0,95.0,93.7
2001-08-26,732.0,4.09,6.0,31.8,19.5,90.0,88.8
2001-08-27,562.0,3.68,3.4,31.0,21.0,98.3,90.2
2001-08-28,555.0,3.66,0.0,30.8,20.5,98.4,89.3
2001-08-29,812.0,4.26,4.2,29.8,20.4,96.7,83.8
2001-08-30,599.0,3.77,0.0,32.0,19.5,95.0,84.5
2001-08-31,587.0,3.74,56.4,31.2,20.0,98.3,89.6
2001-09-01,508.0,3.53,5.1,27.2,20.5,96.7,91.8
2001-09-02,602.0,3.78,6.8,25.2,19.2,100.0,96.7
2001-09-03,617.0,3.82,8.8,28.0,19.0,96.5,92.2
2001-09-04,479.0,3.45,0.5,30.0,19.2,96.6,93.8
2001-09-05,867.0,4.32,14.0,29.8,19.0,98.3,92.2
2001-09-06,678.0,3.97,9.0,29.0,19.0,98.3,95.1
2001-09-07,564.0,3.69,0.6,28.8,19.5,98.3,93.6
2001-09-08,623.0,3.83,16.6,28.6,19.5,95.0,91.4
2001-09-09,482.0,3.46,4.4,30.2,19.0,96.6,85.3
2001-09-10,410.0,3.25,0.0,31.0,18.0,94.9,88.3
2001-09-11,362.0,3.09,0.0,29.6,19.5,96.6,83.8
2001-09-12,336.0,3.0,3.2,29.5,18.6,93.3,93.5
2001-09-13,448.0,3.36,32.6,25.6,19.5,98.3,95.1
2001-09-14,534.0,3.6,42.4,29.0,18.4,98.2,90.6
2001-09-15,386.0,3.17,0.2,30.2,17.6,94.9,92.2
2001-09-16,342.0,3.02,0.0,30.8,18.5,93.4,92.9
2001-09-17,351.0,3.05,11.2,31.5,18.0,98.2,86.2
2001-09-18,280.0,2.79,0.0,30.4,18.0,98.2,91.8
2001-09-19,263.0,2.72,0.0,30.0,17.8,94.7,90.2
2001-09-20,250.0,2.66,0.0,30.2,17.5,96.5,89.6
2001-09-21,231.0,2.58,0.0,29.5,17.5,94.8,90.6
2001-09-22,220.0,2.52,0.2,29.2,18.0,96.5,87.8
2001-09-23,212.0,2.48,3.6,31.0,18.4,96.6,90.9
2001-09-24,244.0,2.63,4.8,29.4,19.5,97.5,87.8
2001-09-25,204.0,2.43,22.4,30.0,18.0,95.1,87.9
2001-09-26,192.0,2.37,2.0,30.8,18.2,96.6,82.8
2001-09-27,179.0,2.29,0.0,31.6,18.2,94.8,84.1
2001-09-28,170.0,2.23,0.0,30.5,17.6,93.1,82.4
2001-09-29,163.0,2.19,0.0,32.0,17.6,91.7,81.6
2001-09-30,154.0,2.13,0.0,30.8,17.0,93.2,81.3
2001-10-01,150.0,2.11,9.2,28.5,17.6,93.3,87.8
2001-10-02,154.0,2.13,1.0,26.5,17.8,96.5,90.3
2001-10-03,142.0,2.05,0.2,29.5,16.0,96.5,88.2
2001-10-04,470.0,3.37,8.0,26.0,18.0,90.0,87.2
2001-10-05,195.0,2.38,23.0,28.5,18.4,98.2,83.2
2001-10-06,154.0,2.13,0.0,27.5,17.4,94.8,91.4
2001-10-07,144.0,2.06,0.0,29.5,16.6,96.5,92.1
2001-10-08,132.0,1.98,0.0,29.4,17.5,98.2,85.3
2001-10-09,128.0,1.95,0.0,29.5,16.0,96.4,88.0
2001-10-10,125.0,1.93,0.0,31.5,16.0,98.2,93.8
2001-10-11,121.0,1.9,0.0,31.4,13.0,96.3,81.0
2001-10-12,115.0,1.85,0.0,30.2,14.4,96.2,84.0
2001-10-13,109.0,1.81,0.0,30.4,15.0,94.3,81.3
2001-10-14,106.0,1.79,0.0,30.0,16.0,94.4,78.3
2001-10-15,103.0,1.76,0.0,29.6,15.0,90.3,82.1
2001-10-16,98.8,1.72,0.0,30.0,13.0,91.9,79.7
2001-10-17,95.6,1.7,0.0,29.5,12.0,91.7,77.8
2001-10-18,92.6,1.67,0.0,28.6,11.5,92.0,80.5
2001-10-19,89.9,1.65,0.0,29.2,10.4,93.9,84.6
2001-10-20,87.3,1.62,0.0,27.4,12.2,96.0,87.5
2001-10-21,86.2,1.61,0.0,28.5,12.5,96.0,77.2
2001-10-22,84.3,1.6,0.0,29.4,13.0,90.5,79.2
2001-10-23,81.9,1.57,0.0,29.0,13.0,90.8,80.5
2001-10-24,79.8,1.55,0.0,29.4,12.5,92.4,80.6
2001-10-25,77.3,1.53,0.0,29.2,11.5,94.0,80.9
2001-10-26,75.9,1.52,0.0,29.3,10.5,90.1,76.9
2001-10-27,73.9,1.5,0.0,29.7,10.4,90.1,76.5
2001-10-28,71.3,1.47,0.0,30.0,12.0,91.9,75.1
2001-10-29,69.0,1.45,0.0,30.0,10.3,91.7,75.3
2001-10-30,66.4,1.42,0.0,29.0,10.6,92.0,76.4
2001-10-31,63.9,1.39,0.0,28.0,11.0,93.9,78.5
2001-11-01,62.7,1.38,0.0,28.4,11.0,91.7,77.7
2001-11-02,60.9,1.36,0.0,28.0,12.0,94.1,76.9
2001-11-03,60.0,1.35,0.0,27.5,13.2,98.0,84.5
2001-11-04,59.1,1.34,0.0,27.0,10.6,97.9,83.4
2001-11-05,57.0,1.32,0.0,28.0,10.5,95.7,78.3
2001-11-06,56.1,1.31,0.0,27.5,10.6,91.3,83.9
2001-11-07,55.2,1.3,0.0,26.8,12.0,95.9,83.6
2001-11-08,54.4,1.29,0.0,27.0,10.0,97.9,82.6
2001-11-09,53.6,1.28,0.0,26.5,9.0,97.8,71.7
2001-11-10,52.8,1.27,0.0,26.0,7.5,92.9,91.6
2001-11-11,51.9,1.26,0.0,26.8,7.0,91.2,74.9
2001-11-12,51.1,1.25,0.0,27.0,7.0,93.1,70.3
2001-11-13,50.6,1.24,0.0,27.2,7.5,95.5,78.8
2001-11-14,49.7,1.23,0.0,26.8,8.0,90.5,75.7
2001-11-15,48.9,1.22,0.0,26.6,8.5,91.4,76.9
2001-11-16,48.4,1.21,0.0,26.3,9.0,91.2,73.7
2001-11-17,47.8,1.21,0.0,26.5,9.2,93.5,80.1
2001-11-18,47.3,1.2,0.0,25.6,8.5,95.6,67.5
2001-11-19,46.3,1.19,0.0,25.0,7.2,93.2,77.0
2001-11-20,45.3,1.17,0.0,25.5,7.6,93.3,76.8
2001-11-21,44.0,1.16,0.0,25.0,8.0,93.1,81.5
2001-11-22,43.3,1.15,0.0,24.6,7.5,94.4,81.3
2001-11-23,42.5,1.14,0.0,24.0,6.4,95.2,81.1
2001-11-24,41.5,1.12,0.0,24.1,6.2,92.9,86.0
2001-11-25,40.3,1.11,0.0,24.8,6.8,92.9,79.5
2001-11-26,39.6,1.1,0.0,25.4,7.0,95.4,78.0
2001-11-27,38.9,1.09,0.0,23.6,6.5,92.9,68.1
2001-11-28,38.4,1.08,0.0,23.0,6.0,95.0,78.7
2001-11-29,38.9,1.09,0.0,22.4,5.0,94.8,81.9
2001-11-30,38.9,1.09,0.0,22.2,4.8,95.0,81.2
2001-12-01,38.4,1.08,0.0,22.6,5.0,92.3,81.9
2001-12-02,37.8,1.07,0.0,21.8,5.5,97.4,83.5
2001-12-03,37.5,1.07,0.0,22.6,5.0,93.7,83.7
2001-12-04,37.1,1.06,0.0,22.0,5.1,94.9,81.9
2001-12-05,37.1,1.06,0.0,21.5,4.5,92.4,86.1
2001-12-06,37.1,1.06,0.0,22.0,4.0,100.0,83.3
2001-12-07,36.9,1.06,0.0,21.0,4.5,97.4,83.6
2001-12-08,36.4,1.05,0.0,20.6,4.6,97.3,86.9
2001-12-09,35.7,1.04,0.0,20.0,3.6,94.5,83.0
2001-12-10,35.7,1.04,0.0,18.8,3.0,97.2,84.6
2001-12-11,35.3,1.03,0.0,21.0,3.6,100.0,75.3
2001-12-12,35.1,1.03,0.0,22.2,4.5,97.4,75.8
2001-12-13,34.6,1.02,0.0,23.0,4.5,94.6,75.7
2001-12-14,34.4,1.02,0.0,22.5,3.4,94.4,85.8
2001-12-15,34.2,1.02,0.0,21.6,4.5,95.1,80.9
2001-12-16,33.7,1.01,0.0,23.8,6.3,97.3,73.2
2001-12-17,33.7,1.01,0.0,22.0,4.0,97.3,73.1
2001-12-18,33.0,1.0,0.0,22.1,5.4,91.7,73.4
2001-12-19,32.6,0.99,0.0,23.5,5.0,94.5,79.3
2001-12-20,32.2,0.99,0.0,22.8,4.6,94.4,74.9
2001-12-21,31.6,0.98,0.0,23.0,4.4,89.6,70.8
2001-12-22,31.0,0.97,0.0,23.2,5.0,94.8,78.6
2001-12-23,31.2,0.97,0.0,24.0,4.6,94.6,74.1
2001-12-24,31.2,0.97,0.0,23.0,4.5,87.3,78.1
2001-12-25,30.6,0.96,0.0,22.5,5.0,91.6,79.3
2001-12-26,30.6,0.96,0.0,22.6,4.8,92.7,76.4
2001-12-27,30.0,0.95,0.0,22.4,5.0,88.8,72.5
2001-12-28,30.0,0.95,0.0,21.5,4.2,91.6,74.0
2001-12-29,30.0,0.95,0.0,21.4,3.8,92.5,76.4
2001-12-30,29.6,0.94,0.0,21.5,3.0,91.2,73.8
2001-12-31,29.4,-0.35,0.0,21.2,3.2,91.2,74.3
2002-01-01,29.4,0.94,0.0,21.0,3.0,92.7,72.0
2002-01-02,29.4,0.94,0.0,22.2,2.8,94.0,76.8
2002-01-03,29.2,0.94,0.0,22.0,3.2,93.8,67.5
2002-01-04,28.6,0.93,0.0,21.0,3.4,93.8,79.1
2002-01-05,28.6,0.93,0.0,22.0,3.0,96.9,76.0
2002-01-06,27.6,0.91,0.0,21.5,3.1,96.9,75.3
2002-01-07,27.6,0.91,0.0,21.9,3.2,97.0,72.5
2002-01-08,27.0,0.9,0.0,22.0,2.9,97.0,69.9
2002-01-09,27.0,0.9,0.0,23.0,3.4,94.2,72.2
2002-01-10,27.0,0.9,0.0,21.5,3.1,91.6,77.8
2002-01-11,26.4,0.89,0.0,21.4,3.0,94.1,76.4
2002-01-12,26.4,0.89,0.0,22.0,2.9,94.2,74.0
2002-01-13,26.4,0.89,0.0,21.8,3.5,94.5,76.0
2002-01-14,26.8,0.9,0.0,22.4,4.0,94.6,73.2
2002-01-15,27.2,0.9,0.0,20.0,5.6,92.0,95.8
2002-01-16,32.9,1.0,13.4,20.8,4.1,88.5,83.2
2002-01-17,35.5,1.04,0.0,19.5,6.8,94.9,81.0
2002-01-18,38.2,1.08,0.0,20.8,4.9,91.9,77.8
2002-01-19,33.9,1.01,0.8,19.2,4.6,97.3,79.7
2002-01-20,32.4,0.99,0.0,18.0,5.0,90.4,91.5
2002-01-21,31.2,0.97,1.0,21.0,5.1,97.2,75.7
2002-01-22,30.0,0.95,0.0,20.0,4.8,91.6,82.5
2002-01-23,29.6,0.94,0.0,21.5,5.0,91.5,76.1
2002-01-24,29.4,0.94,0.0,21.0,4.2,87.2,71.7
2002-01-25,28.8,0.93,0.0,19.2,4.0,94.6,75.2
2002-01-26,28.4,0.92,0.0,19.0,4.5,88.8,79.1
2002-01-27,29.4,0.94,6.6,18.0,8.5,84.1,83.9
2002-01-28,34.6,1.02,22.4,18.2,5.4,82.2,73.4
2002-01-29,39.2,1.09,0.6,16.0,4.8,94.4,86.8
2002-01-30,36.9,1.06,1.4,20.0,4.0,94.1,72.5
2002-01-31,32.0,0.98,0.0,20.5,5.5,97.3,76.0
2002-02-01,30.8,0.96,0.0,20.1,4.9,94.4,79.7
2002-02-02,29.6,0.94,0.0,20.5,5.4,94.4,80.8
2002-02-03,28.8,0.93,0.0,21.0,5.3,91.9,78.4
2002-02-04,28.2,0.92,0.0,21.8,5.4,94.5,71.1
2002-02-05,27.6,0.91,0.0,22.0,6.0,89.6,77.2
2002-02-06,27.6,0.91,0.0,24.8,7.7,92.9,73.3
2002-02-07,27.2,0.9,0.4,23.2,10.0,85.8,68.2
2002-02-08,27.0,0.9,5.0,24.0,8.2,83.8,62.1
2002-02-09,26.4,0.89,0.2,25.0,6.5,95.2,68.3
2002-02-10,26.8,0.9,0.0,24.9,7.5,90.6,66.7
2002-02-11,30.4,0.96,0.0,16.0,8.2,81.3,89.2
2002-02-12,37.6,1.07,21.2,22.6,11.8,89.9,78.1
2002-02-13,38.9,1.09,0.0,22.5,10.5,97.6,69.5
2002-02-14,34.2,1.02,0.0,23.5,8.0,95.2,71.4
2002-02-15,31.2,0.97,0.0,23.0,9.2,94.0,74.6
2002-02-16,30.4,0.96,0.0,24.5,9.5,97.5,64.5
2002-02-17,29.6,0.94,0.0,25.3,10.5,94.3,66.7
2002-02-18,28.2,0.92,0.0,25.8,9.8,94.1,74.0
2002-02-19,27.2,0.9,0.0,26.5,10.4,94.0,59.8
2002-02-20,26.1,0.88,0.0,24.8,9.3,89.2,66.7
2002-02-21,25.2,0.87,0.0,24.5,7.5,87.7,69.0
2002-02-22,24.3,0.85,0.0,25.5,7.8,86.2,63.6
2002-02-23,23.9,0.84,0.0,25.8,8.0,90.9,68.3
2002-02-24,23.6,0.84,0.0,27.5,8.6,95.4,60.5
2002-02-25,25.5,0.87,9.0,24.5,7.0,93.1,78.4
2002-02-26,24.6,0.86,0.2,22.6,9.1,91.9,68.7
2002-02-27,22.7,0.82,0.0,23.0,8.2,91.6,65.2
2002-02-28,25.2,0.87,0.0,23.5,9.1,88.6,66.5
2002-03-01,25.5,0.87,0.0,24.5,9.5,94.0,72.8
2002-03-02,24.8,0.86,0.0,24.4,12.5,94.6,86.0
